"NoShow","sunday","monday","saturday","time_booked","service_CAL","service_CALC","service_CAS","service_CBAL","service_CCAMO","service_CCO","service_CDPB","service_CFC","service_CHLFH","service_CHLFHC","service_CHLHH","service_CHLHHC","service_CHLPHC","service_CHLPL","service_CMT","service_CON","service_CT","service_FRI","service_MISC","service_SBD","service_SBD5","service_SDUD","service_SHCC","service_SHCW","service_SMARTBOND","service_SMO","staff_HOUSE","staff_KELLY","Canceled_By_BECKY","Canceled_By_JJ","Canceled_By_JOANNE","Canceled_By_KELLY","Canceled_By_SINEAD","quantity_1","quantity_2","quantity_5","quantity_6","quantity_7","amount","avg_receipt_4","avg_receipt_5","avg_quantity_5","total_cancel12","hclust3_1","hclust4_4","Mclust3_1","Mclust3_2","Mclust3_3","Mclust4_1","Mclust4_2","Mclust4_3","Mclust4_4"
0,0,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77068462446567,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.4188406077966,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.63472898822964,1,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.71357206670431,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.43398720448515,0,0,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.93182563272433,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,1,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.77258872223978,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.97029191355212,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.15329159449778,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03043792139244,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4.79579054559674,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.11087386417331,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79579054559674,0,0,0,1,0,1,0,1,0,0,1,0,0
0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37952350445576,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.93182563272433,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.43398720448515,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.4188406077966,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.11087386417331,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,710,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12396397940326,0,0,0,0,1,0,1,0,0,1,0,0,0
0,0,0,1,590,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11087386417331,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,1,870,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.25227342804663,0,1,0,0,0,1,0,0,1,0,0,0,1
0,0,0,1,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.4188406077966,1,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,1,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.8286413964891,1,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.02535169073515,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,1,540,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.02535169073515,1,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,1,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,1,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.26267987704132,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,1,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.11087386417331,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.4188406077966,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56434819146784,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0,0,1,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.58351893845611,0,0,0,1,1,0,0,0,1,0,0,0,1
0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.4188406077966,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,1,0,0
0,0,0,1,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39444915467244,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.11087386417331,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.15329159449778,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.44241771052179,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,2,0,0,0,0,1,0,0,0,1
0,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.43398720448515,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.93182563272433,0,0,0,1,1,0,1,0,0,1,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.94875989037817,0,0,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.4188406077966,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.39444915467244,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21346728863164,1,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,790,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.93182563272433,0,0,0,2,0,1,0,0,1,0,0,0,1
0,0,0,0,1050,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33073334028633,1,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.11087386417331,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.02535169073515,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.58351893845611,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.39444915467244,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.39444915467244,0,0,0,1,1,0,0,1,0,0,1,0,0
0,0,0,0,600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.15329159449778,1,0,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.63472898822964,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.11087386417331,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.4188406077966,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0
1,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.63472898822964,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,0,1,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.93182563272433,0,0,0,2,0,1,0,1,0,0,1,0,0
0,0,0,1,730,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.18965474202643,0,0,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,790,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79579054559674,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.71357206670431,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,1050,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.7740687224499,0,1,1,1,0,0,1,0,0,1,0,0,0
0,0,0,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.26267987704132,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.4188406077966,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,780,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19849703126583,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0,0,1,870,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.42053499927229,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.11087386417331,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.4188406077966,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,1,540,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.83628190695148,0,1,0,1,1,0,1,0,0,1,0,0,0
0,0,0,1,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.58351893845611,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.8286413964891,1,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.43398720448515,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26269018890489,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.71357206670431,1,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.58351893845611,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.93182563272433,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49306144334055,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.71357206670431,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
0,0,0,1,900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.26267987704132,0,1,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.93182563272433,0,1,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.26267987704132,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4188406077966,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.63472898822964,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.51085950651685,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75359019110636,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,1,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.63472898822964,0,0,0,1,1,0,0,1,0,0,0,1,0
0,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.96271611974366,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,750,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45434729625351,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52545293913178,1,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77398425942354,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.25227342804663,0,0,0,3,0,0,0,0,1,0,0,0,1
0,0,0,1,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.63472898822964,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40717177146012,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,1,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,1,0,0,0
0,0,0,0,780,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.08140436498446,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26267987704132,0,0,0,3,0,0,1,0,0,1,0,0,0
0,0,0,1,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.11087386417331,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.11087386417331,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0
0,1,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.93182563272433,0,0,0,2,0,0,1,0,0,1,0,0,0
0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.11087386417331,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.71357206670431,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,1,0,0,1,0,0,0
0,0,0,0,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.1658897293852,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.58351893845611,1,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.02535169073515,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35185813347607,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0
0,0,0,1,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.97029191355212,0,0,0,1,1,0,0,1,0,0,0,1,0
0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.79175946922805,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.11087386417331,1,0,0,0,1,0,0,1,0,0,0,1,0
